timestamp,vm_id,min cpu,max cpu,avg cpu
0,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.0867894483702965,37.37570543131972,6.515600799416688
300,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,31.58558653472109,47.893991666661606,37.53570328122567
600,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,33.31443060074078,72.14293599375526,46.414067927195774
900,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.0955746594264624,61.26353269490132,7.998096506927003
1200,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.1375660987495275,3.1406068268268577,1.6533587035259072
1500,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.1437401994430825,2.237014974383023,1.5806722407971752
1800,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,4.734342977918128,72.07771398449978,46.20231655024983
2100,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,36.0214579862131,63.86969083716173,51.03319034779423
2400,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,33.60977679971768,68.44358819653314,51.15315387303692
2700,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.4017975045425373,72.20200492974011,24.485594701921563
3000,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.093513237761928,2.88439131043462,1.71763367349312
3300,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.0892407012801657,6.657398702620852,2.751249007999472
3600,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.0308163979819966,2.9312305398359166,1.6376689866556025
3900,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.5830355940707608,69.57662737497765,45.25836991893269
4200,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,36.341443696502,60.86092156815888,50.43578620524312
4500,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,35.42742888495916,68.86263753029928,51.848594049091645
4800,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.3369395982586465,75.80392454118271,24.215129952169963
5100,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.2124317763769217,2.538544406255,1.628043768826385
5400,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.0751718310395235,2.8002029519111766,1.6535219326292772
5700,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.25745031369983,63.0475532400708,21.87709423575613
6000,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.3455489723014782,3.4610562513315752,1.9591781457637327
6300,mVa4KZ6O//zqNBfiJQ9/vStlPW4dQSPjiKwlrHSJYMpy92/7ENCqPyus3SMYUYZJ,1.271467791041085,3.261712363064252,1.7274871403673164
