timestamp,vm_id,min cpu,max cpu,avg cpu
0,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.974272329791142,6.112528204516642,4.112536980838466
300,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.856092719730176,4.568633699383822,3.6535028657737376
600,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.0215537014988016,10.040209439409292,4.848974414087909
900,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.93049461467744,10.471538184082805,5.0721614886053485
1200,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.900397836940938,6.590334819549828,4.023351502623365
1500,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.9638542971532784,21.83600360680121,6.525489258155382
1800,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.137247172793584,5.450029120228448,3.8816685976390266
2100,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.090093195999362,4.526827260763963,3.705423171395902
2400,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.0093559591881065,5.793239447043087,3.9774787634573214
2700,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.087836146529896,4.112729970230812,3.670976522763479
3000,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.986849490860489,5.762001476366862,4.003832211597384
3300,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.1549693398962817,4.763799438445155,3.804446007011929
3600,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.9854124072490027,5.9032394982323835,4.074900022500849
3900,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,2.94886066979245,4.355178711129897,3.5197062548238955
4200,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.231455046345011,6.171747530592675,4.069760766170854
4500,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.0848062919093944,10.683810922771771,5.703781619547053
4800,lvOBEcngc/3Yt305BiFwrML327xFmSQi+QFwQZBAS5lgvKsqyLpMsYT0cZCaub6l,3.022779173002656,5.641744820988913,3.9330830363865954
