timestamp,vm_id,min cpu,max cpu,avg cpu
0,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.583677776176933,12.33994789012334,6.111071257270984
300,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.5108680322019055,9.107748556616414,5.588996811481174
600,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.637958517485432,33.75340797719035,8.797055751884074
900,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.400523975715771,55.12103426260053,11.549230547601397
1200,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.542449678897364,12.220046514063553,5.930620379771432
1500,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.579857497547233,9.628408985862212,5.993386707530373
1800,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.4677288011402805,30.280715244160746,8.720792451266476
2100,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.454528547251671,63.910439153663674,11.506375594961536
2400,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.544592122185248,12.425269324774284,6.112133692463903
2700,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.77931050482199,8.527928788107554,6.412376270050934
3000,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.633390381943463,34.90341726172351,9.164128713460205
3300,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.404744101234513,74.12123087301839,13.63975878887286
3600,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.591552567933691,12.423083747184114,6.089673721068085
3900,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.497865490150894,9.942951413771665,5.662776783952456
4200,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.609513461155909,25.35115749192949,8.891227753440214
4500,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.608682351200238,68.61785863531402,11.610224059223569
4800,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.530519040203916,12.315685592268036,5.968804342212259
5100,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.618035303384288,10.408647369157997,6.111220991680754
5400,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.548961486825451,33.923176541131994,8.981110144607213
5700,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.632065620972523,70.08771240636719,11.771291355040718
6000,jU5bysNVd+WSutDiQwUTPwxhpFpNLe+4MVTLx19OXejsocU4UGdp062/jjmZHmJy,4.50131603931758,12.375523832601417,6.072827020722452
