timestamp,vm_id,min cpu,max cpu,avg cpu
0,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,12.106186558671212,37.237811686354135,25.86066370239953
300,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.487968005335742,63.320818220396696,17.651960393961616
600,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.4424518486211166,3.2827630572789546,2.387919641905613
900,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.4613356683013186,96.12896880500104,56.162719311071285
1200,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.3134607575090256,97.20852226912578,35.04303616267368
1500,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.4114677403758444,97.43802184203082,33.14973503306716
1800,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,34.402552050924164,96.07842329972073,65.40256420158136
2100,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.5584259631775217,96.95955500449568,23.057681344309508
2400,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,11.519446300464733,97.09279073430076,61.595972127303085
2700,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,8.859138581468114,97.03226987558028,52.04393317012909
3000,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,33.84016895374169,96.0693757647058,65.17032609857252
3300,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,30.682675862219465,96.12128662165308,65.24468973933703
3600,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.5866448701314084,97.6349901155562,43.401733371120805
3900,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,21.130271917615172,96.5623095087275,59.772827265164246
4200,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,19.04225963800473,96.51417734821878,58.458184473756326
4500,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,20.705259416267666,96.3663715606984,62.26003020959151
4800,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,48.51926487962435,95.55397632487315,73.06914773912507
5100,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,40.902582521250935,95.84354327796754,71.42108441970512
5400,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,33.689096713618966,96.16790248202166,66.3599212390753
5700,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,28.63148159503556,96.03045186110766,65.4097291235623
6000,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.5919147505409423,96.21186236233817,32.89111675321494
6300,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.3938140498636424,96.62076778987324,17.447691099334495
6600,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,29.68474722655484,95.63090793176175,66.52436771616837
6900,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.3282235185831746,94.09120292187016,24.56413218183304
7200,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.3756289882278827,96.65084026856397,47.730144588950175
7500,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,37.70723754786484,95.51932982209924,69.14870075669178
7800,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.4116245141763697,97.26032094699626,33.55564935953923
8100,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,27.246104141251887,96.07070212719748,61.92813199274982
8400,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,19.692395163008207,96.11898085118892,60.559449293094936
8700,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.3859039586238888,97.39383202234066,13.06833812049734
9000,cYugYImjey8hwJ3CMNfYAX/NyrxLfJlv3LE6apUpZEiknuAAL5VIXxIP92zqHSnJ,1.3403576407827225,3.3878979622065204,2.376955878474188
