timestamp,vm_id,min cpu,max cpu,avg cpu
0,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,28.765614242634697,33.80002360668958,30.02671559008045
300,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,27.793747518382155,35.848786545153125,30.399781933020307
600,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,28.06756604610528,34.51399596563772,30.169060914491112
900,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,29.04204067658327,37.2849527258905,31.849971033669007
1200,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,26.87741236116826,36.06096767911989,30.339375579909778
1500,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,28.577138714706788,35.771827002592175,30.08207181128424
1800,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,27.938857415429744,36.03901941992827,29.944591038768834
2100,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,29.035585120333035,35.16455955648653,30.24013954047457
2400,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,28.49558662571985,34.357174973537056,30.026045380467007
2700,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,27.777739925586264,34.58515445901656,30.58891345500057
3000,DV9CKTT9ElrfVj/Ow6Jkl1mUio4XBIHX0T9nzdAGU2ouVvuWiqkycR/HmAQ1aq+i,27.749165666969773,34.17811441011248,29.81025373044565
