timestamp,vm_id,min cpu,max cpu,avg cpu
0,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.521775569041472,4.416794063310632,3.041094851329861
300,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.3751301883556017,4.05954707857311,3.035395114737117
600,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.6101099979552185,4.283288045181785,3.2147030974689166
900,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.6257888141933083,3.507676316578783,2.9441276464639543
1200,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.548222886789318,4.446922475355088,3.1905699555363065
1500,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5384053030465497,3.685567787165336,3.117410665153962
1800,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.799706546343422,7.729132367300154,4.740367337390157
2100,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.3768792833056804,5.388893978932963,3.2293107457484957
2400,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.843532770967045,5.623936433242808,3.500776771636662
2700,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5200995222678837,3.353460226329256,2.9375460946217884
3000,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.512738289350539,4.367609307749339,3.143663041540944
3300,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.727332887898264,3.407418282177298,3.0384504658007403
3600,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.780083158467442,4.561922469758032,3.091667757846879
3900,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5578825636491973,3.895504492704154,3.0098793934622665
4200,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5584627657473047,4.287371894741959,3.1852439278532323
4500,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.528037353499135,3.2523224625905733,2.922657350327168
4800,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.682049720347999,4.322442809035101,3.1665377004276487
5100,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.7341669105631032,23.24575068332671,5.078181435885301
5400,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.7326820515782946,8.57506914023971,4.235807151216064
5700,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.482483507732848,7.420496932480884,3.811801466152728
6000,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.732500459354866,6.528528769521548,3.3695049649814055
6300,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5844887931301854,3.1987391634390927,2.8925901620010124
6600,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.631895547466746,4.335302689066516,3.114092976047447
6900,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.6818838082581107,15.261647226701577,4.4213654446256445
7200,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.6325741979282795,4.2599770299832445,3.0990908663047243
7500,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.496008766395829,3.899150666815719,3.017173934149052
7800,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.707292939054711,4.2476302699007835,3.1581016628700365
8100,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.4193227517813813,3.554699969345638,2.9777838576284865
8400,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.614774066874201,4.9619094069695056,3.148760382051308
8700,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.6647315884684786,4.0831724352958485,3.161770192426669
9000,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.56058068005125,4.681280281425533,3.105480151222376
9300,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.630990506500368,9.478528076818694,5.1986239215145735
9600,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.6434631757461817,5.075621064494448,3.4532984424367914
9900,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5734931023471184,3.604593076456674,2.972901807863497
10200,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.50413474864329,4.682156092880407,3.196302486501822
10500,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5194925847678267,3.677868291082407,3.0455243684676003
10800,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.5832212587749366,4.666900376153515,3.1348989368993867
11100,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.4530947289472333,3.9611922705029303,3.1033457045668307
11400,/qYUcpXfQMAxMRtJI3MHcg9+cUAheOSkXPLvIHcHi8bWWRfp0IAtmKe8SdLu0eT+,2.70663837934833,4.864699426318551,3.218745752374641
